           Open      Close       High        Low      Volume         VWAP           Timestamp  Transactions  OTC  hour  minute  dayofweek  Close_lag_1  Volume_lag_1   VWAP_lag_1  Close_lag_2  Volume_lag_2   VWAP_lag_2  Close_lag_3  Volume_lag_3   VWAP_lag_3  Close_lag_4  Volume_lag_4   VWAP_lag_4  Close_lag_5  Volume_lag_5   VWAP_lag_5
1109  111082.31  111089.53  111103.85  110970.00    4.363747  111070.4998 2025-05-22 18:29:00           218  NaN    18      29          3    111082.31      0.853378  111094.2423    111101.46      1.387540  111060.1854    111097.02      1.634830  111068.0671    111079.79      0.924230  111070.5170    111063.10      5.744417  111099.8137
1110  111072.70  111097.03  111097.03  111063.10    3.990817  111080.1138 2025-05-22 18:30:00           288  NaN    18      30          3    111089.53      4.363747  111070.4998    111082.31      0.853378  111094.2423    111101.46      1.387540  111060.1854    111097.02      1.634830  111068.0671    111079.79      0.924230  111070.5170
1111  111097.03  111156.23  111178.59  110980.00    3.683731  111123.7902 2025-05-22 18:31:00           348  NaN    18      31          3    111097.03      3.990817  111080.1138    111089.53      4.363747  111070.4998    111082.31      0.853378  111094.2423    111101.46      1.387540  111060.1854    111097.02      1.634830  111068.0671
1112  111156.24  111172.22  111200.18  111050.00    1.608760  111169.6026 2025-05-22 18:32:00           278  NaN    18      32          3    111156.23      3.683731  111123.7902    111097.03      3.990817  111080.1138    111089.53      4.363747  111070.4998    111082.31      0.853378  111094.2423    111101.46      1.387540  111060.1854
1113  111172.22  111182.16  111217.32  111050.00    1.844641  111163.4599 2025-05-22 18:33:00           229  NaN    18      33          3    111172.22      1.608760  111169.6026    111156.23      3.683731  111123.7902    111097.03      3.990817  111080.1138    111089.53      4.363747  111070.4998    111082.31      0.853378  111094.2423
1114  111182.15  111160.45  111197.96  111070.00    2.162727  111150.1349 2025-05-22 18:34:00           264  NaN    18      34          3    111182.16      1.844641  111163.4599    111172.22      1.608760  111169.6026    111156.23      3.683731  111123.7902    111097.03      3.990817  111080.1138    111089.53      4.363747  111070.4998
1115  111160.45  111168.99  111169.00  111070.00    6.463351  111147.8663 2025-05-22 18:35:00           258  NaN    18      35          3    111160.45      2.162727  111150.1349    111182.16      1.844641  111163.4599    111172.22      1.608760  111169.6026    111156.23      3.683731  111123.7902    111097.03      3.990817  111080.1138
1116  111163.10  111185.11  111220.87  111080.00    2.856017  111170.1257 2025-05-22 18:36:00           250  NaN    18      36          3    111168.99      6.463351  111147.8663    111160.45      2.162727  111150.1349    111182.16      1.844641  111163.4599    111172.22      1.608760  111169.6026    111156.23      3.683731  111123.7902
1117  111185.11  111200.58  111200.58  111080.00    0.976407  111164.1766 2025-05-22 18:37:00           149  NaN    18      37          3    111185.11      2.856017  111170.1257    111168.99      6.463351  111147.8663    111160.45      2.162727  111150.1349    111182.16      1.844641  111163.4599    111172.22      1.608760  111169.6026
1118  111198.86  111277.63  111289.29  111090.00    3.332909  111256.7908 2025-05-22 18:38:00           384  NaN    18      38          3    111200.58      0.976407  111164.1766    111185.11      2.856017  111170.1257    111168.99      6.463351  111147.8663    111160.45      2.162727  111150.1349    111182.16      1.844641  111163.4599
1119  111277.63  111251.19  111282.99  111140.00    3.479630  111243.9093 2025-05-22 18:39:00           305  NaN    18      39          3    111277.63      3.332909  111256.7908    111200.58      0.976407  111164.1766    111185.11      2.856017  111170.1257    111168.99      6.463351  111147.8663    111160.45      2.162727  111150.1349
1120  111251.18  111264.92  111269.46  111140.00    1.293061  111227.2392 2025-05-22 18:40:00           214  NaN    18      40          3    111251.19      3.479630  111243.9093    111277.63      3.332909  111256.7908    111200.58      0.976407  111164.1766    111185.11      2.856017  111170.1257    111168.99      6.463351  111147.8663
1121  111264.91  111249.26  111273.77  111150.00    0.666677  111265.4601 2025-05-22 18:41:00           210  NaN    18      41          3    111264.92      1.293061  111227.2392    111251.19      3.479630  111243.9093    111277.63      3.332909  111256.7908    111200.58      0.976407  111164.1766    111185.11      2.856017  111170.1257
1122  111249.26  111260.97  111274.40  111140.00    2.020901  111238.4166 2025-05-22 18:42:00           218  NaN    18      42          3    111249.26      0.666677  111265.4601    111264.92      1.293061  111227.2392    111251.19      3.479630  111243.9093    111277.63      3.332909  111256.7908    111200.58      0.976407  111164.1766
1123  111261.01  111259.68  111265.68  111243.30    8.836163  111246.0211 2025-05-22 18:43:00           213  NaN    18      43          3    111260.97      2.020901  111238.4166    111249.26      0.666677  111265.4601    111264.92      1.293061  111227.2392    111251.19      3.479630  111243.9093    111277.63      3.332909  111256.7908
1124  111256.50  111189.31  111256.50  111100.00    8.772486  111230.0917 2025-05-22 18:44:00           289  NaN    18      44          3    111259.68      8.836163  111246.0211    111260.97      2.020901  111238.4166    111249.26      0.666677  111265.4601    111264.92      1.293061  111227.2392    111251.19      3.479630  111243.9093
1125  111189.65  111168.26  111239.60  111100.00    6.170695  111174.8942 2025-05-22 18:45:00           338  NaN    18      45          3    111189.31      8.772486  111230.0917    111259.68      8.836163  111246.0211    111260.97      2.020901  111238.4166    111249.26      0.666677  111265.4601    111264.92      1.293061  111227.2392
1126  111168.25  111142.39  111168.25  111100.00    3.008424  111123.1234 2025-05-22 18:46:00           299  NaN    18      46          3    111168.26      6.170695  111174.8942    111189.31      8.772486  111230.0917    111259.68      8.836163  111246.0211    111260.97      2.020901  111238.4166    111249.26      0.666677  111265.4601
1127  111141.39  111132.94  111145.20  111100.00    1.715659  111134.0036 2025-05-22 18:47:00           207  NaN    18      47          3    111142.39      3.008424  111123.1234    111168.26      6.170695  111174.8942    111189.31      8.772486  111230.0917    111259.68      8.836163  111246.0211    111260.97      2.020901  111238.4166
1128  111132.94  111145.20  111157.56  111060.00    4.970575  111106.6770 2025-05-22 18:48:00           346  NaN    18      48          3    111132.94      1.715659  111134.0036    111142.39      3.008424  111123.1234    111168.26      6.170695  111174.8942    111189.31      8.772486  111230.0917    111259.68      8.836163  111246.0211
1129  111113.41  111102.68  111145.20  111020.00    1.218198  111078.0924 2025-05-22 18:49:00           227  NaN    18      49          3    111145.20      4.970575  111106.6770    111132.94      1.715659  111134.0036    111142.39      3.008424  111123.1234    111168.26      6.170695  111174.8942    111189.31      8.772486  111230.0917
1130  111102.68  111107.23  111121.87  111010.00    0.959742  111085.1507 2025-05-22 18:50:00           165  NaN    18      50          3    111102.68      1.218198  111078.0924    111145.20      4.970575  111106.6770    111132.94      1.715659  111134.0036    111142.39      3.008424  111123.1234    111168.26      6.170695  111174.8942
1131  111107.23  111110.01  111140.61  110990.00    2.771086  111104.8780 2025-05-22 18:51:00           289  NaN    18      51          3    111107.23      0.959742  111085.1507    111102.68      1.218198  111078.0924    111145.20      4.970575  111106.6770    111132.94      1.715659  111134.0036    111142.39      3.008424  111123.1234
1132  111110.01  111097.84  111141.74  111084.82    3.989116  111108.0070 2025-05-22 18:52:00           305  NaN    18      52          3    111110.01      2.771086  111104.8780    111107.23      0.959742  111085.1507    111102.68      1.218198  111078.0924    111145.20      4.970575  111106.6770    111132.94      1.715659  111134.0036
1133  111092.75  111013.06  111097.68  110900.00    5.273897  111049.9877 2025-05-22 18:53:00           286  NaN    18      53          3    111097.84      3.989116  111108.0070    111110.01      2.771086  111104.8780    111107.23      0.959742  111085.1507    111102.68      1.218198  111078.0924    111145.20      4.970575  111106.6770
1134  111013.07  111040.56  111058.10  110900.00    0.950229  111018.8868 2025-05-22 18:54:00           223  NaN    18      54          3    111013.06      5.273897  111049.9877    111097.84      3.989116  111108.0070    111110.01      2.771086  111104.8780    111107.23      0.959742  111085.1507    111102.68      1.218198  111078.0924
1135  111040.57  111060.01  111097.12  110920.00    1.982202  111057.5803 2025-05-22 18:55:00           306  NaN    18      55          3    111040.56      0.950229  111018.8868    111013.06      5.273897  111049.9877    111097.84      3.989116  111108.0070    111110.01      2.771086  111104.8780    111107.23      0.959742  111085.1507
1136  111068.51  111078.80  111093.95  110960.00    4.315209  111071.1115 2025-05-22 18:56:00           351  NaN    18      56          3    111060.01      1.982202  111057.5803    111040.56      0.950229  111018.8868    111013.06      5.273897  111049.9877    111097.84      3.989116  111108.0070    111110.01      2.771086  111104.8780
1137  111078.79  111068.62  111083.62  110960.00    1.806313  111059.5143 2025-05-22 18:57:00           327  NaN    18      57          3    111078.80      4.315209  111071.1115    111060.01      1.982202  111057.5803    111040.56      0.950229  111018.8868    111013.06      5.273897  111049.9877    111097.84      3.989116  111108.0070
1138  111068.61  111071.77  111081.21  110940.00    8.219321  111060.0260 2025-05-22 18:58:00           317  NaN    18      58          3    111068.62      1.806313  111059.5143    111078.80      4.315209  111071.1115    111060.01      1.982202  111057.5803    111040.56      0.950229  111018.8868    111013.06      5.273897  111049.9877
1139  111068.81  111055.01  111075.82  110930.00    5.045193  111029.3442 2025-05-22 18:59:00           244  NaN    18      59          3    111071.77      8.219321  111060.0260    111068.62      1.806313  111059.5143    111078.80      4.315209  111071.1115    111060.01      1.982202  111057.5803    111040.56      0.950229  111018.8868
1140  111055.10  111144.41  111146.14  110930.00    7.041159  111055.9723 2025-05-22 19:00:00           677  NaN    19       0          3    111055.01      5.045193  111029.3442    111071.77      8.219321  111060.0260    111068.62      1.806313  111059.5143    111078.80      4.315209  111071.1115    111060.01      1.982202  111057.5803
1141  111144.41  111137.34  111160.06  111010.00    9.237179  111136.2440 2025-05-22 19:01:00           987  NaN    19       1          3    111144.41      7.041159  111055.9723    111055.01      5.045193  111029.3442    111071.77      8.219321  111060.0260    111068.62      1.806313  111059.5143    111078.80      4.315209  111071.1115
1142  111080.00  111144.97  111157.74  111030.00    2.280476  111135.0561 2025-05-22 19:02:00           258  NaN    19       2          3    111137.34      9.237179  111136.2440    111144.41      7.041159  111055.9723    111055.01      5.045193  111029.3442    111071.77      8.219321  111060.0260    111068.62      1.806313  111059.5143
1143  111144.97  111146.03  111230.55  111060.00    6.334155  111191.1593 2025-05-22 19:03:00           415  NaN    19       3          3    111144.97      2.280476  111135.0561    111137.34      9.237179  111136.2440    111144.41      7.041159  111055.9723    111055.01      5.045193  111029.3442    111071.77      8.219321  111060.0260
